,일자,요일,지점명,지점번호,구분,방향,total,Latitude_y,Longitude_y,time,floating
0,20180412.0,목,서소문로(시청역),A-16,유입,경찰청앞->시청역,20492.0,37.56323,126.9757,8시,1926.0
0,20180412.0,목,서소문로(시청역),A-16,유입,경찰청앞->시청역,20492.0,37.56323,126.9757,9시,1665.0
0,20180412.0,목,서소문로(시청역),A-16,유입,경찰청앞->시청역,20492.0,37.56323,126.9757,10시,1642.0
0,20180412.0,목,서소문로(시청역),A-16,유입,경찰청앞->시청역,20492.0,37.56323,126.9757,11시,1395.0
0,20180412.0,목,서소문로(시청역),A-16,유입,경찰청앞->시청역,20492.0,37.56323,126.9757,12시,1540.0
0,20180412.0,목,서소문로(시청역),A-16,유입,경찰청앞->시청역,20492.0,37.56323,126.9757,13시,1647.0
0,20180412.0,목,서소문로(시청역),A-16,유입,경찰청앞->시청역,20492.0,37.56323,126.9757,14시,1545.0
0,20180412.0,목,서소문로(시청역),A-16,유입,경찰청앞->시청역,20492.0,37.56323,126.9757,15시,1531.0
0,20180412.0,목,서소문로(시청역),A-16,유입,경찰청앞->시청역,20492.0,37.56323,126.9757,16시,1419.0
0,20180412.0,목,서소문로(시청역),A-16,유입,경찰청앞->시청역,20492.0,37.56323,126.9757,17시,1703.0
0,20180412.0,목,서소문로(시청역),A-16,유입,경찰청앞->시청역,20492.0,37.56323,126.9757,18시,1534.0
0,20180412.0,목,서소문로(시청역),A-16,유입,경찰청앞->시청역,20492.0,37.56323,126.9757,19시,1500.0
0,20180412.0,목,서소문로(시청역),A-16,유입,경찰청앞->시청역,20492.0,37.56323,126.9757,20시,1445.0
0,20180413.0,금,서소문로(시청역),A-16,유입,경찰청앞->시청역,20858.0,37.56323,126.9757,8시,2094.0
0,20180413.0,금,서소문로(시청역),A-16,유입,경찰청앞->시청역,20858.0,37.56323,126.9757,9시,1804.0
0,20180413.0,금,서소문로(시청역),A-16,유입,경찰청앞->시청역,20858.0,37.56323,126.9757,10시,1734.0
0,20180413.0,금,서소문로(시청역),A-16,유입,경찰청앞->시청역,20858.0,37.56323,126.9757,11시,1511.0
0,20180413.0,금,서소문로(시청역),A-16,유입,경찰청앞->시청역,20858.0,37.56323,126.9757,12시,1534.0
0,20180413.0,금,서소문로(시청역),A-16,유입,경찰청앞->시청역,20858.0,37.56323,126.9757,13시,1530.0
0,20180413.0,금,서소문로(시청역),A-16,유입,경찰청앞->시청역,20858.0,37.56323,126.9757,14시,1495.0
0,20180413.0,금,서소문로(시청역),A-16,유입,경찰청앞->시청역,20858.0,37.56323,126.9757,15시,1489.0
0,20180413.0,금,서소문로(시청역),A-16,유입,경찰청앞->시청역,20858.0,37.56323,126.9757,16시,1440.0
0,20180413.0,금,서소문로(시청역),A-16,유입,경찰청앞->시청역,20858.0,37.56323,126.9757,17시,1521.0
0,20180413.0,금,서소문로(시청역),A-16,유입,경찰청앞->시청역,20858.0,37.56323,126.9757,18시,1653.0
0,20180413.0,금,서소문로(시청역),A-16,유입,경찰청앞->시청역,20858.0,37.56323,126.9757,19시,1618.0
0,20180413.0,금,서소문로(시청역),A-16,유입,경찰청앞->시청역,20858.0,37.56323,126.9757,20시,1435.0
0,20180414.0,토,서소문로(시청역),A-16,유입,경찰청앞->시청역,19252.0,37.56323,126.9757,8시,1538.0
0,20180414.0,토,서소문로(시청역),A-16,유입,경찰청앞->시청역,19252.0,37.56323,126.9757,9시,1760.0
0,20180414.0,토,서소문로(시청역),A-16,유입,경찰청앞->시청역,19252.0,37.56323,126.9757,10시,1613.0
0,20180414.0,토,서소문로(시청역),A-16,유입,경찰청앞->시청역,19252.0,37.56323,126.9757,11시,1609.0
0,20180414.0,토,서소문로(시청역),A-16,유입,경찰청앞->시청역,19252.0,37.56323,126.9757,12시,1629.0
0,20180414.0,토,서소문로(시청역),A-16,유입,경찰청앞->시청역,19252.0,37.56323,126.9757,13시,1683.0
0,20180414.0,토,서소문로(시청역),A-16,유입,경찰청앞->시청역,19252.0,37.56323,126.9757,14시,1610.0
0,20180414.0,토,서소문로(시청역),A-16,유입,경찰청앞->시청역,19252.0,37.56323,126.9757,15시,1231.0
0,20180414.0,토,서소문로(시청역),A-16,유입,경찰청앞->시청역,19252.0,37.56323,126.9757,16시,1185.0
0,20180414.0,토,서소문로(시청역),A-16,유입,경찰청앞->시청역,19252.0,37.56323,126.9757,17시,1507.0
0,20180414.0,토,서소문로(시청역),A-16,유입,경찰청앞->시청역,19252.0,37.56323,126.9757,18시,1477.0
0,20180414.0,토,서소문로(시청역),A-16,유입,경찰청앞->시청역,19252.0,37.56323,126.9757,19시,1238.0
0,20180414.0,토,서소문로(시청역),A-16,유입,경찰청앞->시청역,19252.0,37.56323,126.9757,20시,1172.0
0,20180415.0,일,서소문로(시청역),A-16,유입,경찰청앞->시청역,18890.0,37.56323,126.9757,8시,1234.0
0,20180415.0,일,서소문로(시청역),A-16,유입,경찰청앞->시청역,18890.0,37.56323,126.9757,9시,1482.0
0,20180415.0,일,서소문로(시청역),A-16,유입,경찰청앞->시청역,18890.0,37.56323,126.9757,10시,1643.0
0,20180415.0,일,서소문로(시청역),A-16,유입,경찰청앞->시청역,18890.0,37.56323,126.9757,11시,1780.0
0,20180415.0,일,서소문로(시청역),A-16,유입,경찰청앞->시청역,18890.0,37.56323,126.9757,12시,1636.0
0,20180415.0,일,서소문로(시청역),A-16,유입,경찰청앞->시청역,18890.0,37.56323,126.9757,13시,1622.0
