,일자,요일,지점명,지점번호,구분,방향,total,Latitude_y,Longitude_y,time,floating
0,20180923.0,일,도봉로(도봉산역),B-01,유출,도봉산역->도봉로의정부시계,16120.0,37.69265,127.0478,8시,911.0
0,20180923.0,일,도봉로(도봉산역),B-01,유출,도봉산역->도봉로의정부시계,16120.0,37.69265,127.0478,9시,1293.0
0,20180923.0,일,도봉로(도봉산역),B-01,유출,도봉산역->도봉로의정부시계,16120.0,37.69265,127.0478,10시,1499.0
0,20180923.0,일,도봉로(도봉산역),B-01,유출,도봉산역->도봉로의정부시계,16120.0,37.69265,127.0478,11시,1532.0
0,20180923.0,일,도봉로(도봉산역),B-01,유출,도봉산역->도봉로의정부시계,16120.0,37.69265,127.0478,12시,1523.0
0,20180923.0,일,도봉로(도봉산역),B-01,유출,도봉산역->도봉로의정부시계,16120.0,37.69265,127.0478,13시,1524.0
0,20180923.0,일,도봉로(도봉산역),B-01,유출,도봉산역->도봉로의정부시계,16120.0,37.69265,127.0478,14시,1514.0
0,20180923.0,일,도봉로(도봉산역),B-01,유출,도봉산역->도봉로의정부시계,16120.0,37.69265,127.0478,15시,1318.0
0,20180923.0,일,도봉로(도봉산역),B-01,유출,도봉산역->도봉로의정부시계,16120.0,37.69265,127.0478,16시,1249.0
0,20180923.0,일,도봉로(도봉산역),B-01,유출,도봉산역->도봉로의정부시계,16120.0,37.69265,127.0478,17시,1067.0
0,20180923.0,일,도봉로(도봉산역),B-01,유출,도봉산역->도봉로의정부시계,16120.0,37.69265,127.0478,18시,986.0
0,20180923.0,일,도봉로(도봉산역),B-01,유출,도봉산역->도봉로의정부시계,16120.0,37.69265,127.0478,19시,879.0
0,20180923.0,일,도봉로(도봉산역),B-01,유출,도봉산역->도봉로의정부시계,16120.0,37.69265,127.0478,20시,825.0
0,20180924.0,월,도봉로(도봉산역),B-01,유출,도봉산역->도봉로의정부시계,22531.0,37.69265,127.0478,8시,1808.0
0,20180924.0,월,도봉로(도봉산역),B-01,유출,도봉산역->도봉로의정부시계,22531.0,37.69265,127.0478,9시,1772.0
0,20180924.0,월,도봉로(도봉산역),B-01,유출,도봉산역->도봉로의정부시계,22531.0,37.69265,127.0478,10시,1902.0
0,20180924.0,월,도봉로(도봉산역),B-01,유출,도봉산역->도봉로의정부시계,22531.0,37.69265,127.0478,11시,2140.0
0,20180924.0,월,도봉로(도봉산역),B-01,유출,도봉산역->도봉로의정부시계,22531.0,37.69265,127.0478,12시,2181.0
0,20180924.0,월,도봉로(도봉산역),B-01,유출,도봉산역->도봉로의정부시계,22531.0,37.69265,127.0478,13시,2095.0
0,20180924.0,월,도봉로(도봉산역),B-01,유출,도봉산역->도봉로의정부시계,22531.0,37.69265,127.0478,14시,2093.0
0,20180924.0,월,도봉로(도봉산역),B-01,유출,도봉산역->도봉로의정부시계,22531.0,37.69265,127.0478,15시,1857.0
