,일자,요일,지점명,지점번호,구분,방향,total,Latitude_y,Longitude_y,time,floating
0,20190427.0,토,세종대로(서울역),A-13,유입,서울역->숭례문,19282.0,37.55911,126.9772,8시,1262.0
0,20190427.0,토,세종대로(서울역),A-13,유입,서울역->숭례문,19282.0,37.55911,126.9772,9시,1611.0
0,20190427.0,토,세종대로(서울역),A-13,유입,서울역->숭례문,19282.0,37.55911,126.9772,10시,1776.0
0,20190427.0,토,세종대로(서울역),A-13,유입,서울역->숭례문,19282.0,37.55911,126.9772,11시,1847.0
0,20190427.0,토,세종대로(서울역),A-13,유입,서울역->숭례문,19282.0,37.55911,126.9772,12시,1835.0
0,20190427.0,토,세종대로(서울역),A-13,유입,서울역->숭례문,19282.0,37.55911,126.9772,13시,1880.0
0,20190427.0,토,세종대로(서울역),A-13,유입,서울역->숭례문,19282.0,37.55911,126.9772,14시,922.0
0,20190427.0,토,세종대로(서울역),A-13,유입,서울역->숭례문,19282.0,37.55911,126.9772,15시,1327.0
0,20190427.0,토,세종대로(서울역),A-13,유입,서울역->숭례문,19282.0,37.55911,126.9772,16시,1759.0
0,20190427.0,토,세종대로(서울역),A-13,유입,서울역->숭례문,19282.0,37.55911,126.9772,17시,1600.0
0,20190427.0,토,세종대로(서울역),A-13,유입,서울역->숭례문,19282.0,37.55911,126.9772,18시,1343.0
0,20190427.0,토,세종대로(서울역),A-13,유입,서울역->숭례문,19282.0,37.55911,126.9772,19시,1121.0
0,20190427.0,토,세종대로(서울역),A-13,유입,서울역->숭례문,19282.0,37.55911,126.9772,20시,999.0
0,20190428.0,일,세종대로(서울역),A-13,유입,서울역->숭례문,15638.0,37.55911,126.9772,8시,916.0
0,20190428.0,일,세종대로(서울역),A-13,유입,서울역->숭례문,15638.0,37.55911,126.9772,9시,1073.0
0,20190428.0,일,세종대로(서울역),A-13,유입,서울역->숭례문,15638.0,37.55911,126.9772,10시,1233.0
0,20190428.0,일,세종대로(서울역),A-13,유입,서울역->숭례문,15638.0,37.55911,126.9772,11시,1333.0
0,20190428.0,일,세종대로(서울역),A-13,유입,서울역->숭례문,15638.0,37.55911,126.9772,12시,1428.0
0,20190428.0,일,세종대로(서울역),A-13,유입,서울역->숭례문,15638.0,37.55911,126.9772,13시,1416.0
0,20190428.0,일,세종대로(서울역),A-13,유입,서울역->숭례문,15638.0,37.55911,126.9772,14시,1511.0
0,20190428.0,일,세종대로(서울역),A-13,유입,서울역->숭례문,15638.0,37.55911,126.9772,15시,1407.0
0,20190428.0,일,세종대로(서울역),A-13,유입,서울역->숭례문,15638.0,37.55911,126.9772,16시,1349.0
0,20190428.0,일,세종대로(서울역),A-13,유입,서울역->숭례문,15638.0,37.55911,126.9772,17시,1166.0
0,20190428.0,일,세종대로(서울역),A-13,유입,서울역->숭례문,15638.0,37.55911,126.9772,18시,1039.0
0,20190428.0,일,세종대로(서울역),A-13,유입,서울역->숭례문,15638.0,37.55911,126.9772,19시,946.0
0,20190428.0,일,세종대로(서울역),A-13,유입,서울역->숭례문,15638.0,37.55911,126.9772,20시,821.0
0,20190429.0,월,세종대로(서울역),A-13,유입,서울역->숭례문,23768.0,37.55911,126.9772,8시,2121.0
0,20190429.0,월,세종대로(서울역),A-13,유입,서울역->숭례문,23768.0,37.55911,126.9772,9시,1971.0
0,20190429.0,월,세종대로(서울역),A-13,유입,서울역->숭례문,23768.0,37.55911,126.9772,10시,1990.0
0,20190429.0,월,세종대로(서울역),A-13,유입,서울역->숭례문,23768.0,37.55911,126.9772,11시,2047.0
0,20190429.0,월,세종대로(서울역),A-13,유입,서울역->숭례문,23768.0,37.55911,126.9772,12시,1827.0
0,20190429.0,월,세종대로(서울역),A-13,유입,서울역->숭례문,23768.0,37.55911,126.9772,13시,1887.0
0,20190429.0,월,세종대로(서울역),A-13,유입,서울역->숭례문,23768.0,37.55911,126.9772,14시,1939.0
0,20190429.0,월,세종대로(서울역),A-13,유입,서울역->숭례문,23768.0,37.55911,126.9772,15시,1890.0
0,20190429.0,월,세종대로(서울역),A-13,유입,서울역->숭례문,23768.0,37.55911,126.9772,16시,1804.0
0,20190429.0,월,세종대로(서울역),A-13,유입,서울역->숭례문,23768.0,37.55911,126.9772,17시,1720.0
0,20190429.0,월,세종대로(서울역),A-13,유입,서울역->숭례문,23768.0,37.55911,126.9772,18시,1874.0
0,20190429.0,월,세종대로(서울역),A-13,유입,서울역->숭례문,23768.0,37.55911,126.9772,19시,1497.0
0,20190429.0,월,세종대로(서울역),A-13,유입,서울역->숭례문,23768.0,37.55911,126.9772,20시,1201.0
0,20190430.0,화,세종대로(서울역),A-13,유입,서울역->숭례문,24516.0,37.55911,126.9772,8시,2179.0
0,20190430.0,화,세종대로(서울역),A-13,유입,서울역->숭례문,24516.0,37.55911,126.9772,9시,2081.0
0,20190430.0,화,세종대로(서울역),A-13,유입,서울역->숭례문,24516.0,37.55911,126.9772,10시,2008.0
