,일자,요일,지점명,지점번호,구분,방향,total,Latitude_y,Longitude_y,time,floating
0,20170101.0,일,서하남로(서하남IC),B-08,유입,서하남IC입구->둔촌사거리,31418.0,37.517509999999994,127.15,8시,1079.0
0,20170101.0,일,서하남로(서하남IC),B-08,유입,서하남IC입구->둔촌사거리,31418.0,37.517509999999994,127.15,9시,1623.0
0,20170101.0,일,서하남로(서하남IC),B-08,유입,서하남IC입구->둔촌사거리,31418.0,37.517509999999994,127.15,10시,2119.0
0,20170101.0,일,서하남로(서하남IC),B-08,유입,서하남IC입구->둔촌사거리,31418.0,37.517509999999994,127.15,11시,2260.0
0,20170101.0,일,서하남로(서하남IC),B-08,유입,서하남IC입구->둔촌사거리,31418.0,37.517509999999994,127.15,12시,2483.0
0,20170101.0,일,서하남로(서하남IC),B-08,유입,서하남IC입구->둔촌사거리,31418.0,37.517509999999994,127.15,13시,2566.0
0,20170101.0,일,서하남로(서하남IC),B-08,유입,서하남IC입구->둔촌사거리,31418.0,37.517509999999994,127.15,14시,2850.0
0,20170101.0,일,서하남로(서하남IC),B-08,유입,서하남IC입구->둔촌사거리,31418.0,37.517509999999994,127.15,15시,3173.0
0,20170101.0,일,서하남로(서하남IC),B-08,유입,서하남IC입구->둔촌사거리,31418.0,37.517509999999994,127.15,16시,3418.0
0,20170101.0,일,서하남로(서하남IC),B-08,유입,서하남IC입구->둔촌사거리,31418.0,37.517509999999994,127.15,17시,3162.0
0,20170101.0,일,서하남로(서하남IC),B-08,유입,서하남IC입구->둔촌사거리,31418.0,37.517509999999994,127.15,18시,2630.0
0,20170101.0,일,서하남로(서하남IC),B-08,유입,서하남IC입구->둔촌사거리,31418.0,37.517509999999994,127.15,19시,2175.0
0,20170101.0,일,서하남로(서하남IC),B-08,유입,서하남IC입구->둔촌사거리,31418.0,37.517509999999994,127.15,20시,1880.0
0,20170102.0,월,서하남로(서하남IC),B-08,유입,서하남IC입구->둔촌사거리,36779.0,37.517509999999994,127.15,8시,3329.0
0,20170102.0,월,서하남로(서하남IC),B-08,유입,서하남IC입구->둔촌사거리,36779.0,37.517509999999994,127.15,9시,2983.0
0,20170102.0,월,서하남로(서하남IC),B-08,유입,서하남IC입구->둔촌사거리,36779.0,37.517509999999994,127.15,10시,2875.0
