,일자,요일,지점명,지점번호,구분,방향,total,Latitude_y,Longitude_y,time,floating
0,20170827.0,일,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,3920.0,37.59691,126.9876,8시,108.0
0,20170827.0,일,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,3920.0,37.59691,126.9876,9시,150.0
0,20170827.0,일,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,3920.0,37.59691,126.9876,10시,215.0
0,20170827.0,일,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,3920.0,37.59691,126.9876,11시,261.0
0,20170827.0,일,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,3920.0,37.59691,126.9876,12시,271.0
0,20170827.0,일,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,3920.0,37.59691,126.9876,13시,344.0
0,20170827.0,일,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,3920.0,37.59691,126.9876,14시,314.0
0,20170827.0,일,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,3920.0,37.59691,126.9876,15시,366.0
0,20170827.0,일,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,3920.0,37.59691,126.9876,16시,462.0
0,20170827.0,일,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,3920.0,37.59691,126.9876,17시,404.0
0,20170827.0,일,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,3920.0,37.59691,126.9876,18시,397.0
0,20170827.0,일,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,3920.0,37.59691,126.9876,19시,312.0
0,20170827.0,일,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,3920.0,37.59691,126.9876,20시,316.0
0,20170828.0,월,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4907.0,37.59691,126.9876,8시,212.0
0,20170828.0,월,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4907.0,37.59691,126.9876,9시,215.0
0,20170828.0,월,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4907.0,37.59691,126.9876,10시,201.0
0,20170828.0,월,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4907.0,37.59691,126.9876,11시,251.0
0,20170828.0,월,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4907.0,37.59691,126.9876,12시,274.0
0,20170828.0,월,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4907.0,37.59691,126.9876,13시,256.0
0,20170828.0,월,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4907.0,37.59691,126.9876,14시,304.0
0,20170828.0,월,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4907.0,37.59691,126.9876,15시,394.0
0,20170828.0,월,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4907.0,37.59691,126.9876,16시,420.0
0,20170828.0,월,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4907.0,37.59691,126.9876,17시,580.0
0,20170828.0,월,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4907.0,37.59691,126.9876,18시,677.0
0,20170828.0,월,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4907.0,37.59691,126.9876,19시,626.0
0,20170828.0,월,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4907.0,37.59691,126.9876,20시,497.0
0,20170829.0,화,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4922.0,37.59691,126.9876,8시,204.0
0,20170829.0,화,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4922.0,37.59691,126.9876,9시,222.0
0,20170829.0,화,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4922.0,37.59691,126.9876,10시,228.0
0,20170829.0,화,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4922.0,37.59691,126.9876,11시,262.0
0,20170829.0,화,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4922.0,37.59691,126.9876,12시,263.0
0,20170829.0,화,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4922.0,37.59691,126.9876,13시,202.0
0,20170829.0,화,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4922.0,37.59691,126.9876,14시,269.0
0,20170829.0,화,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4922.0,37.59691,126.9876,15시,364.0
0,20170829.0,화,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4922.0,37.59691,126.9876,16시,449.0
0,20170829.0,화,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4922.0,37.59691,126.9876,17시,571.0
0,20170829.0,화,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4922.0,37.59691,126.9876,18시,722.0
0,20170829.0,화,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4922.0,37.59691,126.9876,19시,690.0
0,20170829.0,화,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,4922.0,37.59691,126.9876,20시,476.0
0,20170830.0,수,대사관로(삼청터널),A-04,유출,삼청공원입구->성북동서울아파트,5007.0,37.59691,126.9876,8시,193.0
