,일자,요일,지점명,지점번호,구분,방향,total,Latitude_y,Longitude_y,time,floating
0,20171211.0,월,강변북로,F-02,유출,한강대교북단->동작대교북단,84705.0,37.51756074,126.9771987,8시,7066.0
0,20171211.0,월,강변북로,F-02,유출,한강대교북단->동작대교북단,84705.0,37.51756074,126.9771987,9시,7175.0
0,20171211.0,월,강변북로,F-02,유출,한강대교북단->동작대교북단,84705.0,37.51756074,126.9771987,10시,7292.0
0,20171211.0,월,강변북로,F-02,유출,한강대교북단->동작대교북단,84705.0,37.51756074,126.9771987,11시,6986.0
0,20171211.0,월,강변북로,F-02,유출,한강대교북단->동작대교북단,84705.0,37.51756074,126.9771987,12시,7119.0
0,20171211.0,월,강변북로,F-02,유출,한강대교북단->동작대교북단,84705.0,37.51756074,126.9771987,13시,7903.0
0,20171211.0,월,강변북로,F-02,유출,한강대교북단->동작대교북단,84705.0,37.51756074,126.9771987,14시,7486.0
0,20171211.0,월,강변북로,F-02,유출,한강대교북단->동작대교북단,84705.0,37.51756074,126.9771987,15시,6284.0
0,20171211.0,월,강변북로,F-02,유출,한강대교북단->동작대교북단,84705.0,37.51756074,126.9771987,16시,6325.0
0,20171211.0,월,강변북로,F-02,유출,한강대교북단->동작대교북단,84705.0,37.51756074,126.9771987,17시,5674.0
0,20171211.0,월,강변북로,F-02,유출,한강대교북단->동작대교북단,84705.0,37.51756074,126.9771987,18시,4955.0
0,20171211.0,월,강변북로,F-02,유출,한강대교북단->동작대교북단,84705.0,37.51756074,126.9771987,19시,4549.0
0,20171211.0,월,강변북로,F-02,유출,한강대교북단->동작대교북단,84705.0,37.51756074,126.9771987,20시,5891.0
0,20171212.0,화,강변북로,F-02,유출,한강대교북단->동작대교북단,84287.0,37.51756074,126.9771987,8시,6729.0
0,20171212.0,화,강변북로,F-02,유출,한강대교북단->동작대교북단,84287.0,37.51756074,126.9771987,9시,6683.0
0,20171212.0,화,강변북로,F-02,유출,한강대교북단->동작대교북단,84287.0,37.51756074,126.9771987,10시,7058.0
0,20171212.0,화,강변북로,F-02,유출,한강대교북단->동작대교북단,84287.0,37.51756074,126.9771987,11시,7069.0
0,20171212.0,화,강변북로,F-02,유출,한강대교북단->동작대교북단,84287.0,37.51756074,126.9771987,12시,7265.0
0,20171212.0,화,강변북로,F-02,유출,한강대교북단->동작대교북단,84287.0,37.51756074,126.9771987,13시,7842.0
0,20171212.0,화,강변북로,F-02,유출,한강대교북단->동작대교북단,84287.0,37.51756074,126.9771987,14시,8075.0
0,20171212.0,화,강변북로,F-02,유출,한강대교북단->동작대교북단,84287.0,37.51756074,126.9771987,15시,6988.0
0,20171212.0,화,강변북로,F-02,유출,한강대교북단->동작대교북단,84287.0,37.51756074,126.9771987,16시,6015.0
0,20171212.0,화,강변북로,F-02,유출,한강대교북단->동작대교북단,84287.0,37.51756074,126.9771987,17시,5333.0
0,20171212.0,화,강변북로,F-02,유출,한강대교북단->동작대교북단,84287.0,37.51756074,126.9771987,18시,5304.0
0,20171212.0,화,강변북로,F-02,유출,한강대교북단->동작대교북단,84287.0,37.51756074,126.9771987,19시,4877.0
0,20171212.0,화,강변북로,F-02,유출,한강대교북단->동작대교북단,84287.0,37.51756074,126.9771987,20시,5049.0
0,20171213.0,수,강변북로,F-02,유출,한강대교북단->동작대교북단,84456.0,37.51756074,126.9771987,8시,7069.0
0,20171213.0,수,강변북로,F-02,유출,한강대교북단->동작대교북단,84456.0,37.51756074,126.9771987,9시,7106.0
0,20171213.0,수,강변북로,F-02,유출,한강대교북단->동작대교북단,84456.0,37.51756074,126.9771987,10시,6987.0
0,20171213.0,수,강변북로,F-02,유출,한강대교북단->동작대교북단,84456.0,37.51756074,126.9771987,11시,7228.0
0,20171213.0,수,강변북로,F-02,유출,한강대교북단->동작대교북단,84456.0,37.51756074,126.9771987,12시,7362.0
0,20171213.0,수,강변북로,F-02,유출,한강대교북단->동작대교북단,84456.0,37.51756074,126.9771987,13시,6851.0
0,20171213.0,수,강변북로,F-02,유출,한강대교북단->동작대교북단,84456.0,37.51756074,126.9771987,14시,7705.0
0,20171213.0,수,강변북로,F-02,유출,한강대교북단->동작대교북단,84456.0,37.51756074,126.9771987,15시,7321.0
0,20171213.0,수,강변북로,F-02,유출,한강대교북단->동작대교북단,84456.0,37.51756074,126.9771987,16시,6589.0
0,20171213.0,수,강변북로,F-02,유출,한강대교북단->동작대교북단,84456.0,37.51756074,126.9771987,17시,4935.0
0,20171213.0,수,강변북로,F-02,유출,한강대교북단->동작대교북단,84456.0,37.51756074,126.9771987,18시,4159.0
0,20171213.0,수,강변북로,F-02,유출,한강대교북단->동작대교북단,84456.0,37.51756074,126.9771987,19시,5021.0
0,20171213.0,수,강변북로,F-02,유출,한강대교북단->동작대교북단,84456.0,37.51756074,126.9771987,20시,6123.0
0,20171214.0,목,강변북로,F-02,유출,한강대교북단->동작대교북단,81914.0,37.51756074,126.9771987,8시,7048.0
0,20171214.0,목,강변북로,F-02,유출,한강대교북단->동작대교북단,81914.0,37.51756074,126.9771987,9시,6877.0
0,20171214.0,목,강변북로,F-02,유출,한강대교북단->동작대교북단,81914.0,37.51756074,126.9771987,10시,6887.0
0,20171214.0,목,강변북로,F-02,유출,한강대교북단->동작대교북단,81914.0,37.51756074,126.9771987,11시,6942.0
0,20171214.0,목,강변북로,F-02,유출,한강대교북단->동작대교북단,81914.0,37.51756074,126.9771987,12시,7024.0
0,20171214.0,목,강변북로,F-02,유출,한강대교북단->동작대교북단,81914.0,37.51756074,126.9771987,13시,6742.0
0,20171214.0,목,강변북로,F-02,유출,한강대교북단->동작대교북단,81914.0,37.51756074,126.9771987,14시,7007.0
0,20171214.0,목,강변북로,F-02,유출,한강대교북단->동작대교북단,81914.0,37.51756074,126.9771987,15시,6741.0
0,20171214.0,목,강변북로,F-02,유출,한강대교북단->동작대교북단,81914.0,37.51756074,126.9771987,16시,6576.0
0,20171214.0,목,강변북로,F-02,유출,한강대교북단->동작대교북단,81914.0,37.51756074,126.9771987,17시,5000.0
0,20171214.0,목,강변북로,F-02,유출,한강대교북단->동작대교북단,81914.0,37.51756074,126.9771987,18시,4504.0
0,20171214.0,목,강변북로,F-02,유출,한강대교북단->동작대교북단,81914.0,37.51756074,126.9771987,19시,4610.0
0,20171214.0,목,강변북로,F-02,유출,한강대교북단->동작대교북단,81914.0,37.51756074,126.9771987,20시,5956.0
0,20171215.0,금,강변북로,F-02,유출,한강대교북단->동작대교북단,79517.0,37.51756074,126.9771987,8시,7124.0
0,20171215.0,금,강변북로,F-02,유출,한강대교북단->동작대교북단,79517.0,37.51756074,126.9771987,9시,6801.0
0,20171215.0,금,강변북로,F-02,유출,한강대교북단->동작대교북단,79517.0,37.51756074,126.9771987,10시,6883.0
0,20171215.0,금,강변북로,F-02,유출,한강대교북단->동작대교북단,79517.0,37.51756074,126.9771987,11시,7029.0
0,20171215.0,금,강변북로,F-02,유출,한강대교북단->동작대교북단,79517.0,37.51756074,126.9771987,12시,7010.0
0,20171215.0,금,강변북로,F-02,유출,한강대교북단->동작대교북단,79517.0,37.51756074,126.9771987,13시,6457.0
0,20171215.0,금,강변북로,F-02,유출,한강대교북단->동작대교북단,79517.0,37.51756074,126.9771987,14시,7058.0
0,20171215.0,금,강변북로,F-02,유출,한강대교북단->동작대교북단,79517.0,37.51756074,126.9771987,15시,6587.0
0,20171215.0,금,강변북로,F-02,유출,한강대교북단->동작대교북단,79517.0,37.51756074,126.9771987,16시,5627.0
0,20171215.0,금,강변북로,F-02,유출,한강대교북단->동작대교북단,79517.0,37.51756074,126.9771987,17시,4384.0
0,20171215.0,금,강변북로,F-02,유출,한강대교북단->동작대교북단,79517.0,37.51756074,126.9771987,18시,4350.0
0,20171215.0,금,강변북로,F-02,유출,한강대교북단->동작대교북단,79517.0,37.51756074,126.9771987,19시,4286.0
0,20171215.0,금,강변북로,F-02,유출,한강대교북단->동작대교북단,79517.0,37.51756074,126.9771987,20시,5921.0
0,20171216.0,토,강변북로,F-02,유출,한강대교북단->동작대교북단,83775.0,37.51756074,126.9771987,8시,6969.0
0,20171216.0,토,강변북로,F-02,유출,한강대교북단->동작대교북단,83775.0,37.51756074,126.9771987,9시,7109.0
0,20171216.0,토,강변북로,F-02,유출,한강대교북단->동작대교북단,83775.0,37.51756074,126.9771987,10시,7104.0
0,20171216.0,토,강변북로,F-02,유출,한강대교북단->동작대교북단,83775.0,37.51756074,126.9771987,11시,6889.0
0,20171216.0,토,강변북로,F-02,유출,한강대교북단->동작대교북단,83775.0,37.51756074,126.9771987,12시,6811.0
0,20171216.0,토,강변북로,F-02,유출,한강대교북단->동작대교북단,83775.0,37.51756074,126.9771987,13시,6767.0
0,20171216.0,토,강변북로,F-02,유출,한강대교북단->동작대교북단,83775.0,37.51756074,126.9771987,14시,6870.0
0,20171216.0,토,강변북로,F-02,유출,한강대교북단->동작대교북단,83775.0,37.51756074,126.9771987,15시,6850.0
0,20171216.0,토,강변북로,F-02,유출,한강대교북단->동작대교북단,83775.0,37.51756074,126.9771987,16시,6345.0
0,20171216.0,토,강변북로,F-02,유출,한강대교북단->동작대교북단,83775.0,37.51756074,126.9771987,17시,5255.0
0,20171216.0,토,강변북로,F-02,유출,한강대교북단->동작대교북단,83775.0,37.51756074,126.9771987,18시,5259.0
0,20171216.0,토,강변북로,F-02,유출,한강대교북단->동작대교북단,83775.0,37.51756074,126.9771987,19시,5679.0
0,20171216.0,토,강변북로,F-02,유출,한강대교북단->동작대교북단,83775.0,37.51756074,126.9771987,20시,5868.0
0,20171217.0,일,강변북로,F-02,유출,한강대교북단->동작대교북단,82531.0,37.51756074,126.9771987,8시,4994.0
0,20171217.0,일,강변북로,F-02,유출,한강대교북단->동작대교북단,82531.0,37.51756074,126.9771987,9시,5444.0
0,20171217.0,일,강변북로,F-02,유출,한강대교북단->동작대교북단,82531.0,37.51756074,126.9771987,10시,7217.0
0,20171217.0,일,강변북로,F-02,유출,한강대교북단->동작대교북단,82531.0,37.51756074,126.9771987,11시,6965.0
0,20171217.0,일,강변북로,F-02,유출,한강대교북단->동작대교북단,82531.0,37.51756074,126.9771987,12시,6309.0
0,20171217.0,일,강변북로,F-02,유출,한강대교북단->동작대교북단,82531.0,37.51756074,126.9771987,13시,7480.0
0,20171217.0,일,강변북로,F-02,유출,한강대교북단->동작대교북단,82531.0,37.51756074,126.9771987,14시,6712.0
0,20171217.0,일,강변북로,F-02,유출,한강대교북단->동작대교북단,82531.0,37.51756074,126.9771987,15시,6782.0
0,20171217.0,일,강변북로,F-02,유출,한강대교북단->동작대교북단,82531.0,37.51756074,126.9771987,16시,6371.0
0,20171217.0,일,강변북로,F-02,유출,한강대교북단->동작대교북단,82531.0,37.51756074,126.9771987,17시,5989.0
0,20171217.0,일,강변북로,F-02,유출,한강대교북단->동작대교북단,82531.0,37.51756074,126.9771987,18시,6046.0
0,20171217.0,일,강변북로,F-02,유출,한강대교북단->동작대교북단,82531.0,37.51756074,126.9771987,19시,5729.0
0,20171217.0,일,강변북로,F-02,유출,한강대교북단->동작대교북단,82531.0,37.51756074,126.9771987,20시,6493.0
0,20171218.0,월,강변북로,F-02,유출,한강대교북단->동작대교북단,68564.0,37.51756074,126.9771987,8시,3916.0
0,20171218.0,월,강변북로,F-02,유출,한강대교북단->동작대교북단,68564.0,37.51756074,126.9771987,9시,2858.0
0,20171218.0,월,강변북로,F-02,유출,한강대교북단->동작대교북단,68564.0,37.51756074,126.9771987,10시,3273.0
0,20171218.0,월,강변북로,F-02,유출,한강대교북단->동작대교북단,68564.0,37.51756074,126.9771987,11시,4254.0
0,20171218.0,월,강변북로,F-02,유출,한강대교북단->동작대교북단,68564.0,37.51756074,126.9771987,12시,5483.0
0,20171218.0,월,강변북로,F-02,유출,한강대교북단->동작대교북단,68564.0,37.51756074,126.9771987,13시,6252.0
0,20171218.0,월,강변북로,F-02,유출,한강대교북단->동작대교북단,68564.0,37.51756074,126.9771987,14시,6888.0
0,20171218.0,월,강변북로,F-02,유출,한강대교북단->동작대교북단,68564.0,37.51756074,126.9771987,15시,7698.0
0,20171218.0,월,강변북로,F-02,유출,한강대교북단->동작대교북단,68564.0,37.51756074,126.9771987,16시,7063.0
0,20171218.0,월,강변북로,F-02,유출,한강대교북단->동작대교북단,68564.0,37.51756074,126.9771987,17시,6342.0
