,일자,요일,지점명,지점번호,구분,방향,total,Latitude_y,Longitude_y,time,floating
0,20180520.0,일,백제고분로(종합운동장),D-44,유출,종합운동장->아시아선수촌아파트,10822.0,37.51174341,127.0812824,8시,647.0
0,20180520.0,일,백제고분로(종합운동장),D-44,유출,종합운동장->아시아선수촌아파트,10822.0,37.51174341,127.0812824,9시,915.0
0,20180520.0,일,백제고분로(종합운동장),D-44,유출,종합운동장->아시아선수촌아파트,10822.0,37.51174341,127.0812824,10시,746.0
0,20180520.0,일,백제고분로(종합운동장),D-44,유출,종합운동장->아시아선수촌아파트,10822.0,37.51174341,127.0812824,11시,837.0
0,20180520.0,일,백제고분로(종합운동장),D-44,유출,종합운동장->아시아선수촌아파트,10822.0,37.51174341,127.0812824,12시,870.0
0,20180520.0,일,백제고분로(종합운동장),D-44,유출,종합운동장->아시아선수촌아파트,10822.0,37.51174341,127.0812824,13시,954.0
0,20180520.0,일,백제고분로(종합운동장),D-44,유출,종합운동장->아시아선수촌아파트,10822.0,37.51174341,127.0812824,14시,803.0
0,20180520.0,일,백제고분로(종합운동장),D-44,유출,종합운동장->아시아선수촌아파트,10822.0,37.51174341,127.0812824,15시,841.0
0,20180520.0,일,백제고분로(종합운동장),D-44,유출,종합운동장->아시아선수촌아파트,10822.0,37.51174341,127.0812824,16시,882.0
0,20180520.0,일,백제고분로(종합운동장),D-44,유출,종합운동장->아시아선수촌아파트,10822.0,37.51174341,127.0812824,17시,1183.0
0,20180520.0,일,백제고분로(종합운동장),D-44,유출,종합운동장->아시아선수촌아파트,10822.0,37.51174341,127.0812824,18시,820.0
0,20180520.0,일,백제고분로(종합운동장),D-44,유출,종합운동장->아시아선수촌아파트,10822.0,37.51174341,127.0812824,19시,656.0
0,20180520.0,일,백제고분로(종합운동장),D-44,유출,종합운동장->아시아선수촌아파트,10822.0,37.51174341,127.0812824,20시,668.0
0,20180521.0,월,백제고분로(종합운동장),D-44,유출,종합운동장->아시아선수촌아파트,12972.0,37.51174341,127.0812824,8시,1116.0
0,20180521.0,월,백제고분로(종합운동장),D-44,유출,종합운동장->아시아선수촌아파트,12972.0,37.51174341,127.0812824,9시,993.0
0,20180521.0,월,백제고분로(종합운동장),D-44,유출,종합운동장->아시아선수촌아파트,12972.0,37.51174341,127.0812824,10시,893.0
