,일자,요일,지점명,지점번호,구분,방향,total,Latitude_y,Longitude_y,time,floating
0,20170601.0,목,올림픽대로(개화IC),B-32,유입,행주대교남단(개화IC)->개화동로진입(올림픽대로),26552.0,37.58838,126.8159,8시,1778.0
0,20170601.0,목,올림픽대로(개화IC),B-32,유입,행주대교남단(개화IC)->개화동로진입(올림픽대로),26552.0,37.58838,126.8159,9시,1543.0
0,20170601.0,목,올림픽대로(개화IC),B-32,유입,행주대교남단(개화IC)->개화동로진입(올림픽대로),26552.0,37.58838,126.8159,10시,2175.0
0,20170601.0,목,올림픽대로(개화IC),B-32,유입,행주대교남단(개화IC)->개화동로진입(올림픽대로),26552.0,37.58838,126.8159,11시,2295.0
0,20170601.0,목,올림픽대로(개화IC),B-32,유입,행주대교남단(개화IC)->개화동로진입(올림픽대로),26552.0,37.58838,126.8159,12시,2242.0
0,20170601.0,목,올림픽대로(개화IC),B-32,유입,행주대교남단(개화IC)->개화동로진입(올림픽대로),26552.0,37.58838,126.8159,13시,2541.0
0,20170601.0,목,올림픽대로(개화IC),B-32,유입,행주대교남단(개화IC)->개화동로진입(올림픽대로),26552.0,37.58838,126.8159,14시,2591.0
0,20170601.0,목,올림픽대로(개화IC),B-32,유입,행주대교남단(개화IC)->개화동로진입(올림픽대로),26552.0,37.58838,126.8159,15시,2502.0
0,20170601.0,목,올림픽대로(개화IC),B-32,유입,행주대교남단(개화IC)->개화동로진입(올림픽대로),26552.0,37.58838,126.8159,16시,2522.0
0,20170601.0,목,올림픽대로(개화IC),B-32,유입,행주대교남단(개화IC)->개화동로진입(올림픽대로),26552.0,37.58838,126.8159,17시,2548.0
0,20170601.0,목,올림픽대로(개화IC),B-32,유입,행주대교남단(개화IC)->개화동로진입(올림픽대로),26552.0,37.58838,126.8159,18시,1942.0
0,20170601.0,목,올림픽대로(개화IC),B-32,유입,행주대교남단(개화IC)->개화동로진입(올림픽대로),26552.0,37.58838,126.8159,19시,1074.0
0,20170601.0,목,올림픽대로(개화IC),B-32,유입,행주대교남단(개화IC)->개화동로진입(올림픽대로),26552.0,37.58838,126.8159,20시,799.0
