,일자,요일,지점명,지점번호,구분,방향,total,Latitude_y,Longitude_y,time,floating
0,20190210.0,일,오리로(광명시계),B-20,유출,광명교->천왕역,9232.0,37.4832,126.8458,8시,400.0
0,20190210.0,일,오리로(광명시계),B-20,유출,광명교->천왕역,9232.0,37.4832,126.8458,9시,520.0
0,20190210.0,일,오리로(광명시계),B-20,유출,광명교->천왕역,9232.0,37.4832,126.8458,10시,634.0
0,20190210.0,일,오리로(광명시계),B-20,유출,광명교->천왕역,9232.0,37.4832,126.8458,11시,590.0
0,20190210.0,일,오리로(광명시계),B-20,유출,광명교->천왕역,9232.0,37.4832,126.8458,12시,684.0
0,20190210.0,일,오리로(광명시계),B-20,유출,광명교->천왕역,9232.0,37.4832,126.8458,13시,801.0
0,20190210.0,일,오리로(광명시계),B-20,유출,광명교->천왕역,9232.0,37.4832,126.8458,14시,819.0
0,20190210.0,일,오리로(광명시계),B-20,유출,광명교->천왕역,9232.0,37.4832,126.8458,15시,864.0
0,20190210.0,일,오리로(광명시계),B-20,유출,광명교->천왕역,9232.0,37.4832,126.8458,16시,886.0
0,20190210.0,일,오리로(광명시계),B-20,유출,광명교->천왕역,9232.0,37.4832,126.8458,17시,893.0
0,20190210.0,일,오리로(광명시계),B-20,유출,광명교->천왕역,9232.0,37.4832,126.8458,18시,840.0
0,20190210.0,일,오리로(광명시계),B-20,유출,광명교->천왕역,9232.0,37.4832,126.8458,19시,763.0
0,20190210.0,일,오리로(광명시계),B-20,유출,광명교->천왕역,9232.0,37.4832,126.8458,20시,538.0
0,20190211.0,월,오리로(광명시계),B-20,유출,광명교->천왕역,11352.0,37.4832,126.8458,8시,910.0
0,20190211.0,월,오리로(광명시계),B-20,유출,광명교->천왕역,11352.0,37.4832,126.8458,9시,855.0
0,20190211.0,월,오리로(광명시계),B-20,유출,광명교->천왕역,11352.0,37.4832,126.8458,10시,814.0
0,20190211.0,월,오리로(광명시계),B-20,유출,광명교->천왕역,11352.0,37.4832,126.8458,11시,742.0
0,20190211.0,월,오리로(광명시계),B-20,유출,광명교->천왕역,11352.0,37.4832,126.8458,12시,724.0
0,20190211.0,월,오리로(광명시계),B-20,유출,광명교->천왕역,11352.0,37.4832,126.8458,13시,773.0
0,20190211.0,월,오리로(광명시계),B-20,유출,광명교->천왕역,11352.0,37.4832,126.8458,14시,782.0
0,20190211.0,월,오리로(광명시계),B-20,유출,광명교->천왕역,11352.0,37.4832,126.8458,15시,871.0
0,20190211.0,월,오리로(광명시계),B-20,유출,광명교->천왕역,11352.0,37.4832,126.8458,16시,984.0
0,20190211.0,월,오리로(광명시계),B-20,유출,광명교->천왕역,11352.0,37.4832,126.8458,17시,1106.0
0,20190211.0,월,오리로(광명시계),B-20,유출,광명교->천왕역,11352.0,37.4832,126.8458,18시,1075.0
0,20190211.0,월,오리로(광명시계),B-20,유출,광명교->천왕역,11352.0,37.4832,126.8458,19시,984.0
0,20190211.0,월,오리로(광명시계),B-20,유출,광명교->천왕역,11352.0,37.4832,126.8458,20시,732.0
0,20190213.0,수,오리로(광명시계),B-20,유출,광명교->천왕역,11575.0,37.4832,126.8458,8시,905.0
0,20190213.0,수,오리로(광명시계),B-20,유출,광명교->천왕역,11575.0,37.4832,126.8458,9시,860.0
0,20190213.0,수,오리로(광명시계),B-20,유출,광명교->천왕역,11575.0,37.4832,126.8458,10시,786.0
0,20190213.0,수,오리로(광명시계),B-20,유출,광명교->천왕역,11575.0,37.4832,126.8458,11시,695.0
0,20190213.0,수,오리로(광명시계),B-20,유출,광명교->천왕역,11575.0,37.4832,126.8458,12시,684.0
0,20190213.0,수,오리로(광명시계),B-20,유출,광명교->천왕역,11575.0,37.4832,126.8458,13시,785.0
0,20190213.0,수,오리로(광명시계),B-20,유출,광명교->천왕역,11575.0,37.4832,126.8458,14시,798.0
0,20190213.0,수,오리로(광명시계),B-20,유출,광명교->천왕역,11575.0,37.4832,126.8458,15시,939.0
0,20190213.0,수,오리로(광명시계),B-20,유출,광명교->천왕역,11575.0,37.4832,126.8458,16시,1017.0
0,20190213.0,수,오리로(광명시계),B-20,유출,광명교->천왕역,11575.0,37.4832,126.8458,17시,1071.0
0,20190213.0,수,오리로(광명시계),B-20,유출,광명교->천왕역,11575.0,37.4832,126.8458,18시,1141.0
0,20190213.0,수,오리로(광명시계),B-20,유출,광명교->천왕역,11575.0,37.4832,126.8458,19시,1064.0
0,20190213.0,수,오리로(광명시계),B-20,유출,광명교->천왕역,11575.0,37.4832,126.8458,20시,830.0
0,20190214.0,목,오리로(광명시계),B-20,유출,광명교->천왕역,11034.0,37.4832,126.8458,8시,923.0
0,20190214.0,목,오리로(광명시계),B-20,유출,광명교->천왕역,11034.0,37.4832,126.8458,9시,831.0
0,20190214.0,목,오리로(광명시계),B-20,유출,광명교->천왕역,11034.0,37.4832,126.8458,10시,828.0
0,20190214.0,목,오리로(광명시계),B-20,유출,광명교->천왕역,11034.0,37.4832,126.8458,11시,733.0
0,20190214.0,목,오리로(광명시계),B-20,유출,광명교->천왕역,11034.0,37.4832,126.8458,12시,673.0
0,20190214.0,목,오리로(광명시계),B-20,유출,광명교->천왕역,11034.0,37.4832,126.8458,13시,782.0
0,20190214.0,목,오리로(광명시계),B-20,유출,광명교->천왕역,11034.0,37.4832,126.8458,14시,801.0
0,20190214.0,목,오리로(광명시계),B-20,유출,광명교->천왕역,11034.0,37.4832,126.8458,15시,909.0
0,20190214.0,목,오리로(광명시계),B-20,유출,광명교->천왕역,11034.0,37.4832,126.8458,16시,1016.0
0,20190214.0,목,오리로(광명시계),B-20,유출,광명교->천왕역,11034.0,37.4832,126.8458,17시,645.0
0,20190214.0,목,오리로(광명시계),B-20,유출,광명교->천왕역,11034.0,37.4832,126.8458,18시,913.0
0,20190214.0,목,오리로(광명시계),B-20,유출,광명교->천왕역,11034.0,37.4832,126.8458,19시,1081.0
0,20190214.0,목,오리로(광명시계),B-20,유출,광명교->천왕역,11034.0,37.4832,126.8458,20시,899.0
0,20190215.0,금,오리로(광명시계),B-20,유출,광명교->천왕역,11358.0,37.4832,126.8458,8시,879.0
0,20190215.0,금,오리로(광명시계),B-20,유출,광명교->천왕역,11358.0,37.4832,126.8458,9시,854.0
0,20190215.0,금,오리로(광명시계),B-20,유출,광명교->천왕역,11358.0,37.4832,126.8458,10시,951.0
0,20190215.0,금,오리로(광명시계),B-20,유출,광명교->천왕역,11358.0,37.4832,126.8458,11시,711.0
0,20190215.0,금,오리로(광명시계),B-20,유출,광명교->천왕역,11358.0,37.4832,126.8458,12시,695.0
0,20190215.0,금,오리로(광명시계),B-20,유출,광명교->천왕역,11358.0,37.4832,126.8458,13시,748.0
0,20190215.0,금,오리로(광명시계),B-20,유출,광명교->천왕역,11358.0,37.4832,126.8458,14시,754.0
0,20190215.0,금,오리로(광명시계),B-20,유출,광명교->천왕역,11358.0,37.4832,126.8458,15시,925.0
0,20190215.0,금,오리로(광명시계),B-20,유출,광명교->천왕역,11358.0,37.4832,126.8458,16시,992.0
0,20190215.0,금,오리로(광명시계),B-20,유출,광명교->천왕역,11358.0,37.4832,126.8458,17시,1053.0
0,20190215.0,금,오리로(광명시계),B-20,유출,광명교->천왕역,11358.0,37.4832,126.8458,18시,1077.0
0,20190215.0,금,오리로(광명시계),B-20,유출,광명교->천왕역,11358.0,37.4832,126.8458,19시,967.0
0,20190215.0,금,오리로(광명시계),B-20,유출,광명교->천왕역,11358.0,37.4832,126.8458,20시,752.0
0,20190216.0,토,오리로(광명시계),B-20,유출,광명교->천왕역,11655.0,37.4832,126.8458,8시,609.0
0,20190216.0,토,오리로(광명시계),B-20,유출,광명교->천왕역,11655.0,37.4832,126.8458,9시,754.0
0,20190216.0,토,오리로(광명시계),B-20,유출,광명교->천왕역,11655.0,37.4832,126.8458,10시,771.0
0,20190216.0,토,오리로(광명시계),B-20,유출,광명교->천왕역,11655.0,37.4832,126.8458,11시,864.0
0,20190216.0,토,오리로(광명시계),B-20,유출,광명교->천왕역,11655.0,37.4832,126.8458,12시,953.0
0,20190216.0,토,오리로(광명시계),B-20,유출,광명교->천왕역,11655.0,37.4832,126.8458,13시,944.0
0,20190216.0,토,오리로(광명시계),B-20,유출,광명교->천왕역,11655.0,37.4832,126.8458,14시,932.0
0,20190216.0,토,오리로(광명시계),B-20,유출,광명교->천왕역,11655.0,37.4832,126.8458,15시,973.0
0,20190216.0,토,오리로(광명시계),B-20,유출,광명교->천왕역,11655.0,37.4832,126.8458,16시,1009.0
0,20190216.0,토,오리로(광명시계),B-20,유출,광명교->천왕역,11655.0,37.4832,126.8458,17시,1135.0
0,20190216.0,토,오리로(광명시계),B-20,유출,광명교->천왕역,11655.0,37.4832,126.8458,18시,1136.0
