,일자,요일,지점명,지점번호,구분,방향,total,Latitude_y,Longitude_y,time,floating
0,20181115.0,목,한남대교,C-13,유출,한남대교북단->한남대교남단,68057.0,37.52747,127.0159,8시,5999.0
0,20181115.0,목,한남대교,C-13,유출,한남대교북단->한남대교남단,68057.0,37.52747,127.0159,9시,6069.0
0,20181115.0,목,한남대교,C-13,유출,한남대교북단->한남대교남단,68057.0,37.52747,127.0159,10시,5831.0
0,20181115.0,목,한남대교,C-13,유출,한남대교북단->한남대교남단,68057.0,37.52747,127.0159,11시,5617.0
0,20181115.0,목,한남대교,C-13,유출,한남대교북단->한남대교남단,68057.0,37.52747,127.0159,12시,4869.0
0,20181115.0,목,한남대교,C-13,유출,한남대교북단->한남대교남단,68057.0,37.52747,127.0159,13시,5541.0
0,20181115.0,목,한남대교,C-13,유출,한남대교북단->한남대교남단,68057.0,37.52747,127.0159,14시,5650.0
0,20181115.0,목,한남대교,C-13,유출,한남대교북단->한남대교남단,68057.0,37.52747,127.0159,15시,5599.0
0,20181115.0,목,한남대교,C-13,유출,한남대교북단->한남대교남단,68057.0,37.52747,127.0159,16시,5434.0
0,20181115.0,목,한남대교,C-13,유출,한남대교북단->한남대교남단,68057.0,37.52747,127.0159,17시,4687.0
0,20181115.0,목,한남대교,C-13,유출,한남대교북단->한남대교남단,68057.0,37.52747,127.0159,18시,3862.0
0,20181115.0,목,한남대교,C-13,유출,한남대교북단->한남대교남단,68057.0,37.52747,127.0159,19시,4330.0
0,20181115.0,목,한남대교,C-13,유출,한남대교북단->한남대교남단,68057.0,37.52747,127.0159,20시,4569.0
0,20181116.0,금,한남대교,C-13,유출,한남대교북단->한남대교남단,67623.0,37.52747,127.0159,8시,6145.0
0,20181116.0,금,한남대교,C-13,유출,한남대교북단->한남대교남단,67623.0,37.52747,127.0159,9시,6094.0
0,20181116.0,금,한남대교,C-13,유출,한남대교북단->한남대교남단,67623.0,37.52747,127.0159,10시,5699.0
0,20181116.0,금,한남대교,C-13,유출,한남대교북단->한남대교남단,67623.0,37.52747,127.0159,11시,5655.0
0,20181116.0,금,한남대교,C-13,유출,한남대교북단->한남대교남단,67623.0,37.52747,127.0159,12시,5478.0
0,20181116.0,금,한남대교,C-13,유출,한남대교북단->한남대교남단,67623.0,37.52747,127.0159,13시,5395.0
0,20181116.0,금,한남대교,C-13,유출,한남대교북단->한남대교남단,67623.0,37.52747,127.0159,14시,5541.0
0,20181116.0,금,한남대교,C-13,유출,한남대교북단->한남대교남단,67623.0,37.52747,127.0159,15시,5542.0
0,20181116.0,금,한남대교,C-13,유출,한남대교북단->한남대교남단,67623.0,37.52747,127.0159,16시,5330.0
0,20181116.0,금,한남대교,C-13,유출,한남대교북단->한남대교남단,67623.0,37.52747,127.0159,17시,4245.0
0,20181116.0,금,한남대교,C-13,유출,한남대교북단->한남대교남단,67623.0,37.52747,127.0159,18시,3747.0
0,20181116.0,금,한남대교,C-13,유출,한남대교북단->한남대교남단,67623.0,37.52747,127.0159,19시,4058.0
0,20181116.0,금,한남대교,C-13,유출,한남대교북단->한남대교남단,67623.0,37.52747,127.0159,20시,4694.0
0,20181117.0,토,한남대교,C-13,유출,한남대교북단->한남대교남단,63598.0,37.52747,127.0159,8시,4559.0
0,20181117.0,토,한남대교,C-13,유출,한남대교북단->한남대교남단,63598.0,37.52747,127.0159,9시,5316.0
0,20181117.0,토,한남대교,C-13,유출,한남대교북단->한남대교남단,63598.0,37.52747,127.0159,10시,5181.0
0,20181117.0,토,한남대교,C-13,유출,한남대교북단->한남대교남단,63598.0,37.52747,127.0159,11시,5184.0
