,일자,요일,지점명,지점번호,구분,방향,total,Latitude_y,Longitude_y,time,floating
0,20190430.0,화,도봉로(쌍문역),D-11,유입,쌍문역->우이교,16039.0,37.64622,127.0363,8시,1515.0
0,20190430.0,화,도봉로(쌍문역),D-11,유입,쌍문역->우이교,16039.0,37.64622,127.0363,9시,1368.0
0,20190430.0,화,도봉로(쌍문역),D-11,유입,쌍문역->우이교,16039.0,37.64622,127.0363,10시,1279.0
0,20190430.0,화,도봉로(쌍문역),D-11,유입,쌍문역->우이교,16039.0,37.64622,127.0363,11시,1241.0
0,20190430.0,화,도봉로(쌍문역),D-11,유입,쌍문역->우이교,16039.0,37.64622,127.0363,12시,1091.0
0,20190430.0,화,도봉로(쌍문역),D-11,유입,쌍문역->우이교,16039.0,37.64622,127.0363,13시,1232.0
0,20190430.0,화,도봉로(쌍문역),D-11,유입,쌍문역->우이교,16039.0,37.64622,127.0363,14시,1144.0
0,20190430.0,화,도봉로(쌍문역),D-11,유입,쌍문역->우이교,16039.0,37.64622,127.0363,15시,1160.0
0,20190430.0,화,도봉로(쌍문역),D-11,유입,쌍문역->우이교,16039.0,37.64622,127.0363,16시,1213.0
0,20190430.0,화,도봉로(쌍문역),D-11,유입,쌍문역->우이교,16039.0,37.64622,127.0363,17시,1252.0
0,20190430.0,화,도봉로(쌍문역),D-11,유입,쌍문역->우이교,16039.0,37.64622,127.0363,18시,1266.0
0,20190430.0,화,도봉로(쌍문역),D-11,유입,쌍문역->우이교,16039.0,37.64622,127.0363,19시,1167.0
0,20190430.0,화,도봉로(쌍문역),D-11,유입,쌍문역->우이교,16039.0,37.64622,127.0363,20시,1111.0
0,20190401.0,월,도봉로(쌍문역),D-11,유출,우이교->쌍문역,16058.0,37.64622,127.0363,8시,1335.0
0,20190401.0,월,도봉로(쌍문역),D-11,유출,우이교->쌍문역,16058.0,37.64622,127.0363,9시,1277.0
0,20190401.0,월,도봉로(쌍문역),D-11,유출,우이교->쌍문역,16058.0,37.64622,127.0363,10시,1160.0
0,20190401.0,월,도봉로(쌍문역),D-11,유출,우이교->쌍문역,16058.0,37.64622,127.0363,11시,1213.0
0,20190401.0,월,도봉로(쌍문역),D-11,유출,우이교->쌍문역,16058.0,37.64622,127.0363,12시,1134.0
0,20190401.0,월,도봉로(쌍문역),D-11,유출,우이교->쌍문역,16058.0,37.64622,127.0363,13시,1106.0
0,20190401.0,월,도봉로(쌍문역),D-11,유출,우이교->쌍문역,16058.0,37.64622,127.0363,14시,1179.0
